VTX, IDX, inPosition.x, inPosition.y, inPosition.z, inColor.x, inColor.y, inColor.z, inColor.w
4004, 4004, 178.1958, 54.52838, -0.89174, -0.89174, 0.00, 1.00, 1.00
4005, 4005, 178.62054, 54.29275, 0.12179, 0.12179, 0.00, 1.00, 1.00
4006, 4006, 177.1235, 54.32873, -0.48879, -0.48879, 0.00, 1.00, 1.00
4007, 4007, 177.54825, 54.09311, 0.52474, 0.52474, 0.00, 1.00, 1.00
4008, 4008, 178.59482, 54.20816, 0.35251, 0.35251, 1.00, 1.00, 0.00
4009, 4009, 177.40146, 54.19284, 0.37091, 0.37091, 1.00, 1.00, 0.00
4010, 4010, 177.40146, 54.19284, 0.37091, 0.37091, 1.00, 1.00, 0.00
4011, 4011, 177.38116, 54.48003, -0.70609, -0.70609, 1.00, 1.00, 0.00
4012, 4012, 177.38116, 54.48003, -0.70609, -0.70609, 1.00, 1.00, 0.00
4013, 4013, 178.57452, 54.49535, -0.72449, -0.72449, 1.00, 1.00, 0.00
4014, 4014, 178.57452, 54.49535, -0.72449, -0.72449, 1.00, 1.00, 0.00
4015, 4015, 178.59482, 54.20816, 0.35251, 0.35251, 1.00, 1.00, 0.00
4016, 4016, 178.62186, 51.10811, -0.47464, -0.47464, 1.00, 1.00, 0.00
4017, 4017, 177.4285, 51.09279, -0.45624, -0.45624, 1.00, 1.00, 0.00
4018, 4018, 177.4285, 51.09279, -0.45624, -0.45624, 1.00, 1.00, 0.00
4019, 4019, 177.4082, 51.37998, -1.53324, -1.53324, 1.00, 1.00, 0.00
4020, 4020, 177.4082, 51.37998, -1.53324, -1.53324, 1.00, 1.00, 0.00
4021, 4021, 178.60156, 51.3953, -1.55164, -1.55164, 1.00, 1.00, 0.00
4022, 4022, 178.60156, 51.3953, -1.55164, -1.55164, 1.00, 1.00, 0.00
4023, 4023, 178.62186, 51.10811, -0.47464, -0.47464, 1.00, 1.00, 0.00
4024, 4024, 178.59482, 54.20816, 0.35251, 0.35251, 1.00, 1.00, 0.00
4025, 4025, 178.62186, 51.10811, -0.47464, -0.47464, 1.00, 1.00, 0.00
4026, 4026, 177.40146, 54.19284, 0.37091, 0.37091, 1.00, 1.00, 0.00
4027, 4027, 177.4285, 51.09279, -0.45624, -0.45624, 1.00, 1.00, 0.00
4028, 4028, 177.38116, 54.48003, -0.70609, -0.70609, 1.00, 1.00, 0.00
4029, 4029, 177.4082, 51.37998, -1.53324, -1.53324, 1.00, 1.00, 0.00
4030, 4030, 178.57452, 54.49535, -0.72449, -0.72449, 1.00, 1.00, 0.00
4031, 4031, 178.60156, 51.3953, -1.55164, -1.55164, 1.00, 1.00, 0.00
4032, 4032, 179.52115, 57.54218, -3.71792, -3.71792, 0.00, 1.00, 1.00
4033, 4033, 179.67264, 55.8199, -3.59752, -3.59752, 0.00, 1.00, 1.00
4034, 4034, 179.67264, 55.8199, -3.59752, -3.59752, 0.00, 1.00, 1.00
4035, 4035, 179.46417, 55.93445, -1.69652, -1.69652, 0.00, 1.00, 1.00
4036, 4036, 179.46417, 55.93445, -1.69652, -1.69652, 0.00, 1.00, 1.00
4037, 4037, 179.31268, 57.65673, -1.81692, -1.81692, 0.00, 1.00, 1.00
4038, 4038, 179.31268, 57.65673, -1.81692, -1.81692, 0.00, 1.00, 1.00
4039, 4039, 179.52115, 57.54218, -3.71792, -3.71792, 0.00, 1.00, 1.00
4040, 4040, 176.83652, 57.28654, -3.99692, -3.99692, 0.00, 1.00, 1.00
4041, 4041, 176.98801, 55.56426, -3.87652, -3.87652, 0.00, 1.00, 1.00
4042, 4042, 176.98801, 55.56426, -3.87652, -3.87652, 0.00, 1.00, 1.00
4043, 4043, 176.77954, 55.67881, -1.97552, -1.97552, 0.00, 1.00, 1.00
4044, 4044, 176.77954, 55.67881, -1.97552, -1.97552, 0.00, 1.00, 1.00
4045, 4045, 176.62805, 57.4011, -2.09592, -2.09592, 0.00, 1.00, 1.00
4046, 4046, 176.62805, 57.4011, -2.09592, -2.09592, 0.00, 1.00, 1.00
4047, 4047, 176.83652, 57.28654, -3.99692, -3.99692, 0.00, 1.00, 1.00
4048, 4048, 179.52115, 57.54218, -3.71792, -3.71792, 0.00, 1.00, 1.00
4049, 4049, 176.83652, 57.28654, -3.99692, -3.99692, 0.00, 1.00, 1.00
4050, 4050, 179.67264, 55.8199, -3.59752, -3.59752, 0.00, 1.00, 1.00
4051, 4051, 176.98801, 55.56426, -3.87652, -3.87652, 0.00, 1.00, 1.00
4052, 4052, 179.46417, 55.93445, -1.69652, -1.69652, 0.00, 1.00, 1.00
4053, 4053, 176.77954, 55.67881, -1.97552, -1.97552, 0.00, 1.00, 1.00
4054, 4054, 179.31268, 57.65673, -1.81692, -1.81692, 0.00, 1.00, 1.00
4055, 4055, 176.62805, 57.4011, -2.09592, -2.09592, 0.00, 1.00, 1.00
4056, 4056, 179.50471, 55.73859, -1.83644, -1.83644, 1.00, 1.00, 0.00
4057, 4057, 179.57564, 57.5068, -1.96333, -1.96333, 1.00, 1.00, 0.00
4058, 4058, 179.57564, 57.5068, -1.96333, -1.96333, 1.00, 1.00, 0.00
4059, 4059, 179.54771, 57.36974, -3.88889, -3.88889, 1.00, 1.00, 0.00
4060, 4060, 179.54771, 57.36974, -3.88889, -3.88889, 1.00, 1.00, 0.00
4061, 4061, 179.47679, 55.60153, -3.76201, -3.76201, 1.00, 1.00, 0.00
4062, 4062, 179.47679, 55.60153, -3.76201, -3.76201, 1.00, 1.00, 0.00
4063, 4063, 179.50471, 55.73859, -1.83644, -1.83644, 1.00, 1.00, 0.00
4064, 4064, 176.75298, 55.85125, -1.80454, -1.80454, 1.00, 1.00, 0.00
4065, 4065, 176.8239, 57.61946, -1.93143, -1.93143, 1.00, 1.00, 0.00
4066, 4066, 176.8239, 57.61946, -1.93143, -1.93143, 1.00, 1.00, 0.00
4067, 4067, 176.79597, 57.4824, -3.857, -3.857, 1.00, 1.00, 0.00
4068, 4068, 176.79597, 57.4824, -3.857, -3.857, 1.00, 1.00, 0.00
4069, 4069, 176.72505, 55.71419, -3.73011, -3.73011, 1.00, 1.00, 0.00
4070, 4070, 176.72505, 55.71419, -3.73011, -3.73011, 1.00, 1.00, 0.00
4071, 4071, 176.75298, 55.85125, -1.80454, -1.80454, 1.00, 1.00, 0.00
4072, 4072, 179.50471, 55.73859, -1.83644, -1.83644, 1.00, 1.00, 0.00
4073, 4073, 176.75298, 55.85125, -1.80454, -1.80454, 1.00, 1.00, 0.00
4074, 4074, 179.57564, 57.5068, -1.96333, -1.96333, 1.00, 1.00, 0.00
4075, 4075, 176.8239, 57.61946, -1.93143, -1.93143, 1.00, 1.00, 0.00
4076, 4076, 179.54771, 57.36974, -3.88889, -3.88889, 1.00, 1.00, 0.00
4077, 4077, 176.79597, 57.4824, -3.857, -3.857, 1.00, 1.00, 0.00
4078, 4078, 179.47679, 55.60153, -3.76201, -3.76201, 1.00, 1.00, 0.00
4079, 4079, 176.72505, 55.71419, -3.73011, -3.73011, 1.00, 1.00, 0.00
4080, 4080, 177.23122, 56.28811, -2.17958, -2.17958, 0.00, 1.00, 1.00
4081, 4081, 178.39839, 56.37653, -2.24331, -2.24331, 0.00, 1.00, 1.00
4082, 4082, 178.39839, 56.37653, -2.24331, -2.24331, 0.00, 1.00, 1.00
4083, 4083, 178.40431, 56.87366, -1.44518, -1.44518, 0.00, 1.00, 1.00
4084, 4084, 178.40431, 56.87366, -1.44518, -1.44518, 0.00, 1.00, 1.00
4085, 4085, 177.23714, 56.78524, -1.38145, -1.38145, 0.00, 1.00, 1.00
4086, 4086, 177.23714, 56.78524, -1.38145, -1.38145, 0.00, 1.00, 1.00
4087, 4087, 177.23122, 56.28811, -2.17958, -2.17958, 0.00, 1.00, 1.00
4088, 4088, 177.52354, 53.62384, -0.52227, -0.52227, 0.00, 1.00, 1.00
4089, 4089, 178.69072, 53.71227, -0.586, -0.586, 0.00, 1.00, 1.00
4090, 4090, 178.69072, 53.71227, -0.586, -0.586, 0.00, 1.00, 1.00
4091, 4091, 178.69664, 54.2094, 0.21212, 0.21212, 0.00, 1.00, 1.00
4092, 4092, 178.69664, 54.2094, 0.21212, 0.21212, 0.00, 1.00, 1.00
4093, 4093, 177.52946, 54.12098, 0.27586, 0.27586, 0.00, 1.00, 1.00
4094, 4094, 177.52946, 54.12098, 0.27586, 0.27586, 0.00, 1.00, 1.00
4095, 4095, 177.52354, 53.62384, -0.52227, -0.52227, 0.00, 1.00, 1.00
4096, 4096, 177.23122, 56.28811, -2.17958, -2.17958, 0.00, 1.00, 1.00
4097, 4097, 177.52354, 53.62384, -0.52227, -0.52227, 0.00, 1.00, 1.00
4098, 4098, 178.39839, 56.37653, -2.24331, -2.24331, 0.00, 1.00, 1.00
4099, 4099, 178.69072, 53.71227, -0.586, -0.586, 0.00, 1.00, 1.00
4100, 4100, 178.40431, 56.87366, -1.44518, -1.44518, 0.00, 1.00, 1.00
4101, 4101, 178.69664, 54.2094, 0.21212, 0.21212, 0.00, 1.00, 1.00
4102, 4102, 177.23714, 56.78524, -1.38145, -1.38145, 0.00, 1.00, 1.00
4103, 4103, 177.52946, 54.12098, 0.27586, 0.27586, 0.00, 1.00, 1.00
4104, 4104, 178.53302, 56.86659, -1.44174, -1.44174, 1.00, 1.00, 0.00
4105, 4105, 177.33966, 56.85127, -1.42334, -1.42334, 1.00, 1.00, 0.00
4106, 4106, 177.33966, 56.85127, -1.42334, -1.42334, 1.00, 1.00, 0.00
4107, 4107, 177.33374, 56.35414, -2.22147, -2.22147, 1.00, 1.00, 0.00
4108, 4108, 177.33374, 56.35414, -2.22147, -2.22147, 1.00, 1.00, 0.00
4109, 4109, 178.5271, 56.36946, -2.23987, -2.23987, 1.00, 1.00, 0.00
4110, 4110, 178.5271, 56.36946, -2.23987, -2.23987, 1.00, 1.00, 0.00
4111, 4111, 178.53302, 56.86659, -1.44174, -1.44174, 1.00, 1.00, 0.00
4112, 4112, 178.59412, 54.14337, 0.25401, 0.25401, 1.00, 1.00, 0.00
4113, 4113, 177.40076, 54.12805, 0.27241, 0.27241, 1.00, 1.00, 0.00
4114, 4114, 177.40076, 54.12805, 0.27241, 0.27241, 1.00, 1.00, 0.00
4115, 4115, 177.39484, 53.63092, -0.52571, -0.52571, 1.00, 1.00, 0.00
4116, 4116, 177.39484, 53.63092, -0.52571, -0.52571, 1.00, 1.00, 0.00
4117, 4117, 178.5882, 53.64624, -0.54411, -0.54411, 1.00, 1.00, 0.00
4118, 4118, 178.5882, 53.64624, -0.54411, -0.54411, 1.00, 1.00, 0.00
4119, 4119, 178.59412, 54.14337, 0.25401, 0.25401, 1.00, 1.00, 0.00
4120, 4120, 178.53302, 56.86659, -1.44174, -1.44174, 1.00, 1.00, 0.00
4121, 4121, 178.59412, 54.14337, 0.25401, 0.25401, 1.00, 1.00, 0.00
4122, 4122, 177.33966, 56.85127, -1.42334, -1.42334, 1.00, 1.00, 0.00
4123, 4123, 177.40076, 54.12805, 0.27241, 0.27241, 1.00, 1.00, 0.00
4124, 4124, 177.33374, 56.35414, -2.22147, -2.22147, 1.00, 1.00, 0.00
4125, 4125, 177.39484, 53.63092, -0.52571, -0.52571, 1.00, 1.00, 0.00
4126, 4126, 178.5271, 56.36946, -2.23987, -2.23987, 1.00, 1.00, 0.00
4127, 4127, 178.5882, 53.64624, -0.54411, -0.54411, 1.00, 1.00, 0.00
4128, 4128, 56.50373, 41.88493, -64.68419, -64.68419, 0.00, 1.00, 0.00
4129, 4129, 49.60318, 41.88493, -60.85696, -60.85696, 0.00, 1.00, 0.00
4130, 4130, 49.60318, 41.88493, -60.85696, -60.85696, 0.00, 1.00, 0.00
4131, 4131, 47.336, 40.3295, -64.94471, -64.94471, 0.00, 1.00, 0.00
4132, 4132, 47.336, 40.3295, -64.94471, -64.94471, 0.00, 1.00, 0.00
4133, 4133, 54.23655, 40.3295, -68.77194, -68.77194, 0.00, 1.00, 0.00
4134, 4134, 54.23655, 40.3295, -68.77194, -68.77194, 0.00, 1.00, 0.00
4135, 4135, 56.50373, 41.88493, -64.68419, -64.68419, 0.00, 1.00, 0.00
4136, 4136, 57.60776, 35.04436, -62.69362, -62.69362, 0.00, 1.00, 0.00
4137, 4137, 50.70721, 35.04436, -58.86639, -58.86639, 0.00, 1.00, 0.00
4138, 4138, 50.70721, 35.04436, -58.86639, -58.86639, 0.00, 1.00, 0.00
4139, 4139, 48.44003, 33.48893, -62.95414, -62.95414, 0.00, 1.00, 0.00
4140, 4140, 48.44003, 33.48893, -62.95414, -62.95414, 0.00, 1.00, 0.00
4141, 4141, 55.34058, 33.48893, -66.78137, -66.78137, 0.00, 1.00, 0.00
4142, 4142, 55.34058, 33.48893, -66.78137, -66.78137, 0.00, 1.00, 0.00
4143, 4143, 57.60776, 35.04436, -62.69362, -62.69362, 0.00, 1.00, 0.00
4144, 4144, 56.50373, 41.88493, -64.68419, -64.68419, 0.00, 1.00, 0.00
4145, 4145, 57.60776, 35.04436, -62.69362, -62.69362, 0.00, 1.00, 0.00
4146, 4146, 49.60318, 41.88493, -60.85696, -60.85696, 0.00, 1.00, 0.00
4147, 4147, 50.70721, 35.04436, -58.86639, -58.86639, 0.00, 1.00, 0.00
4148, 4148, 47.336, 40.3295, -64.94471, -64.94471, 0.00, 1.00, 0.00
4149, 4149, 48.44003, 33.48893, -62.95414, -62.95414, 0.00, 1.00, 0.00
4150, 4150, 54.23655, 40.3295, -68.77194, -68.77194, 0.00, 1.00, 0.00
4151, 4151, 55.34058, 33.48893, -66.78137, -66.78137, 0.00, 1.00, 0.00
4152, 4152, 57.50059, 34.97083, -62.88684, -62.88684, 0.00, 1.00, 1.00
4153, 4153, 50.60005, 34.97083, -59.05961, -59.05961, 0.00, 1.00, 1.00
4154, 4154, 50.60005, 34.97083, -59.05961, -59.05961, 0.00, 1.00, 1.00
4155, 4155, 50.60005, 35.70828, -59.05961, -59.05961, 0.00, 1.00, 1.00
4156, 4156, 50.60005, 35.70828, -59.05961, -59.05961, 0.00, 1.00, 1.00
4157, 4157, 57.50059, 35.70828, -62.88684, -62.88684, 0.00, 1.00, 1.00
4158, 4158, 57.50059, 35.70828, -62.88684, -62.88684, 0.00, 1.00, 1.00
4159, 4159, 57.50059, 34.97083, -62.88684, -62.88684, 0.00, 1.00, 1.00
4160, 4160, 55.36912, 34.97083, -66.7299, -66.7299, 0.00, 1.00, 1.00
4161, 4161, 48.46858, 34.97083, -62.90267, -62.90267, 0.00, 1.00, 1.00
4162, 4162, 48.46858, 34.97083, -62.90267, -62.90267, 0.00, 1.00, 1.00
4163, 4163, 48.46858, 35.70828, -62.90267, -62.90267, 0.00, 1.00, 1.00
4164, 4164, 48.46858, 35.70828, -62.90267, -62.90267, 0.00, 1.00, 1.00
4165, 4165, 55.36912, 35.70828, -66.7299, -66.7299, 0.00, 1.00, 1.00
4166, 4166, 55.36912, 35.70828, -66.7299, -66.7299, 0.00, 1.00, 1.00
4167, 4167, 55.36912, 34.97083, -66.7299, -66.7299, 0.00, 1.00, 1.00
4168, 4168, 57.50059, 34.97083, -62.88684, -62.88684, 0.00, 1.00, 1.00
4169, 4169, 55.36912, 34.97083, -66.7299, -66.7299, 0.00, 1.00, 1.00
4170, 4170, 50.60005, 34.97083, -59.05961, -59.05961, 0.00, 1.00, 1.00
4171, 4171, 48.46858, 34.97083, -62.90267, -62.90267, 0.00, 1.00, 1.00
4172, 4172, 50.60005, 35.70828, -59.05961, -59.05961, 0.00, 1.00, 1.00
4173, 4173, 48.46858, 35.70828, -62.90267, -62.90267, 0.00, 1.00, 1.00
4174, 4174, 57.50059, 35.70828, -62.88684, -62.88684, 0.00, 1.00, 1.00
4175, 4175, 55.36912, 35.70828, -66.7299, -66.7299, 0.00, 1.00, 1.00
4176, 4176, 52.60571, 35.462, -65.14362, -65.14362, 0.00, 1.00, 1.00
4177, 4177, 51.88379, 35.63992, -64.24964, -64.24964, 0.00, 1.00, 1.00
4178, 4178, 51.88379, 35.63992, -64.24964, -64.24964, 0.00, 1.00, 1.00
4179, 4179, 51.69481, 38.6923, -65.00971, -65.00971, 0.00, 1.00, 1.00
4180, 4180, 51.69481, 38.6923, -65.00971, -65.00971, 0.00, 1.00, 1.00
4181, 4181, 52.41674, 38.51438, -65.90369, -65.90369, 0.00, 1.00, 1.00
4182, 4182, 52.41674, 38.51438, -65.90369, -65.90369, 0.00, 1.00, 1.00
4183, 4183, 52.60571, 35.462, -65.14362, -65.14362, 0.00, 1.00, 1.00
4184, 4184, 51.72724, 35.24188, -65.80921, -65.80921, 0.00, 1.00, 1.00
4185, 4185, 51.00531, 35.4198, -64.91523, -64.91523, 0.00, 1.00, 1.00
4186, 4186, 51.00531, 35.4198, -64.91523, -64.91523, 0.00, 1.00, 1.00
4187, 4187, 50.81634, 38.47217, -65.6753, -65.6753, 0.00, 1.00, 1.00
4188, 4188, 50.81634, 38.47217, -65.6753, -65.6753, 0.00, 1.00, 1.00
4189, 4189, 51.53827, 38.29425, -66.56928, -66.56928, 0.00, 1.00, 1.00
4190, 4190, 51.53827, 38.29425, -66.56928, -66.56928, 0.00, 1.00, 1.00
4191, 4191, 51.72724, 35.24188, -65.80921, -65.80921, 0.00, 1.00, 1.00
4192, 4192, 52.60571, 35.462, -65.14362, -65.14362, 0.00, 1.00, 1.00
4193, 4193, 51.72724, 35.24188, -65.80921, -65.80921, 0.00, 1.00, 1.00
4194, 4194, 51.88379, 35.63992, -64.24964, -64.24964, 0.00, 1.00, 1.00
4195, 4195, 51.00531, 35.4198, -64.91523, -64.91523, 0.00, 1.00, 1.00
4196, 4196, 51.69481, 38.6923, -65.00971, -65.00971, 0.00, 1.00, 1.00
4197, 4197, 50.81634, 38.47217, -65.6753, -65.6753, 0.00, 1.00, 1.00
4198, 4198, 52.41674, 38.51438, -65.90369, -65.90369, 0.00, 1.00, 1.00
4199, 4199, 51.53827, 38.29425, -66.56928, -66.56928, 0.00, 1.00, 1.00
4200, 4200, 50.72203, 38.39265, -65.88937, -65.88937, 1.00, 1.00, 0.00
4201, 4201, 51.74261, 38.39265, -66.5083, -66.5083, 1.00, 1.00, 0.00
4202, 4202, 51.74261, 38.39265, -66.5083, -66.5083, 1.00, 1.00, 0.00
4203, 4203, 52.30407, 38.65796, -65.58246, -65.58246, 1.00, 1.00, 0.00
4204, 4204, 52.30407, 38.65796, -65.58246, -65.58246, 1.00, 1.00, 0.00
4205, 4205, 51.28349, 38.65796, -64.96353, -64.96353, 1.00, 1.00, 0.00
4206, 4206, 51.28349, 38.65796, -64.96353, -64.96353, 1.00, 1.00, 0.00
4207, 4207, 50.72203, 38.39265, -65.88937, -65.88937, 1.00, 1.00, 0.00
4208, 4208, 51.11798, 35.27622, -65.23647, -65.23647, 1.00, 1.00, 0.00
4209, 4209, 52.13856, 35.27622, -65.85539, -65.85539, 1.00, 1.00, 0.00
4210, 4210, 52.13856, 35.27622, -65.85539, -65.85539, 1.00, 1.00, 0.00
4211, 4211, 52.70002, 35.54152, -64.92955, -64.92955, 1.00, 1.00, 0.00
4212, 4212, 52.70002, 35.54152, -64.92955, -64.92955, 1.00, 1.00, 0.00
4213, 4213, 51.67944, 35.54152, -64.31062, -64.31062, 1.00, 1.00, 0.00
4214, 4214, 51.67944, 35.54152, -64.31062, -64.31062, 1.00, 1.00, 0.00
4215, 4215, 51.11798, 35.27622, -65.23647, -65.23647, 1.00, 1.00, 0.00
4216, 4216, 50.72203, 38.39265, -65.88937, -65.88937, 1.00, 1.00, 0.00
4217, 4217, 51.11798, 35.27622, -65.23647, -65.23647, 1.00, 1.00, 0.00
4218, 4218, 51.74261, 38.39265, -66.5083, -66.5083, 1.00, 1.00, 0.00
4219, 4219, 52.13856, 35.27622, -65.85539, -65.85539, 1.00, 1.00, 0.00
4220, 4220, 52.30407, 38.65796, -65.58246, -65.58246, 1.00, 1.00, 0.00
4221, 4221, 52.70002, 35.54152, -64.92955, -64.92955, 1.00, 1.00, 0.00
4222, 4222, 51.28349, 38.65796, -64.96353, -64.96353, 1.00, 1.00, 0.00
4223, 4223, 51.67944, 35.54152, -64.31062, -64.31062, 1.00, 1.00, 0.00
4224, 4224, 51.97737, 41.63076, -61.82971, -61.82971, 0.00, 1.00, 1.00
4225, 4225, 51.7866, 39.90954, -61.8984, -61.8984, 0.00, 1.00, 1.00
4226, 4226, 51.7866, 39.90954, -61.8984, -61.8984, 0.00, 1.00, 1.00
4227, 4227, 51.0061, 40.0656, -63.64106, -63.64106, 0.00, 1.00, 1.00
4228, 4228, 51.0061, 40.0656, -63.64106, -63.64106, 0.00, 1.00, 1.00
4229, 4229, 51.19687, 41.78682, -63.57236, -63.57236, 0.00, 1.00, 1.00
4230, 4230, 51.19687, 41.78682, -63.57236, -63.57236, 0.00, 1.00, 1.00
4231, 4231, 51.97737, 41.63076, -61.82971, -61.82971, 0.00, 1.00, 1.00
4232, 4232, 54.4353, 41.4031, -62.95095, -62.95095, 0.00, 1.00, 1.00
4233, 4233, 54.24453, 39.68187, -63.01965, -63.01965, 0.00, 1.00, 1.00
4234, 4234, 54.24453, 39.68187, -63.01965, -63.01965, 0.00, 1.00, 1.00
4235, 4235, 53.46403, 39.83793, -64.76231, -64.76231, 0.00, 1.00, 1.00
4236, 4236, 53.46403, 39.83793, -64.76231, -64.76231, 0.00, 1.00, 1.00
4237, 4237, 53.6548, 41.55915, -64.69361, -64.69361, 0.00, 1.00, 1.00
4238, 4238, 53.6548, 41.55915, -64.69361, -64.69361, 0.00, 1.00, 1.00
4239, 4239, 54.4353, 41.4031, -62.95095, -62.95095, 0.00, 1.00, 1.00
4240, 4240, 51.97737, 41.63076, -61.82971, -61.82971, 0.00, 1.00, 1.00
4241, 4241, 54.4353, 41.4031, -62.95095, -62.95095, 0.00, 1.00, 1.00
4242, 4242, 51.7866, 39.90954, -61.8984, -61.8984, 0.00, 1.00, 1.00
4243, 4243, 54.24453, 39.68187, -63.01965, -63.01965, 0.00, 1.00, 1.00
4244, 4244, 51.0061, 40.0656, -63.64106, -63.64106, 0.00, 1.00, 1.00
4245, 4245, 53.46403, 39.83793, -64.76231, -64.76231, 0.00, 1.00, 1.00
4246, 4246, 51.19687, 41.78682, -63.57236, -63.57236, 0.00, 1.00, 1.00
4247, 4247, 53.6548, 41.55915, -64.69361, -64.69361, 0.00, 1.00, 1.00
4248, 4248, 51.04188, 39.86643, -63.50457, -63.50457, 1.00, 1.00, 0.00
4249, 4249, 51.04396, 41.63064, -63.31684, -63.31684, 1.00, 1.00, 0.00
4250, 4250, 51.04396, 41.63064, -63.31684, -63.31684, 1.00, 1.00, 0.00
4251, 4251, 52.0409, 41.45454, -61.67292, -61.67292, 1.00, 1.00, 0.00
4252, 4252, 52.0409, 41.45454, -61.67292, -61.67292, 1.00, 1.00, 0.00
4253, 4253, 52.03881, 39.69033, -61.86064, -61.86064, 1.00, 1.00, 0.00
4254, 4254, 52.03881, 39.69033, -61.86064, -61.86064, 1.00, 1.00, 0.00
4255, 4255, 51.04188, 39.86643, -63.50457, -63.50457, 1.00, 1.00, 0.00
4256, 4256, 53.4005, 40.01416, -64.9191, -64.9191, 1.00, 1.00, 0.00
4257, 4257, 53.40258, 41.77837, -64.73138, -64.73138, 1.00, 1.00, 0.00
4258, 4258, 53.40258, 41.77837, -64.73138, -64.73138, 1.00, 1.00, 0.00
4259, 4259, 54.39952, 41.60227, -63.08745, -63.08745, 1.00, 1.00, 0.00
4260, 4260, 54.39952, 41.60227, -63.08745, -63.08745, 1.00, 1.00, 0.00
4261, 4261, 54.39743, 39.83805, -63.27517, -63.27517, 1.00, 1.00, 0.00
4262, 4262, 54.39743, 39.83805, -63.27517, -63.27517, 1.00, 1.00, 0.00
4263, 4263, 53.4005, 40.01416, -64.9191, -64.9191, 1.00, 1.00, 0.00
4264, 4264, 51.04188, 39.86643, -63.50457, -63.50457, 1.00, 1.00, 0.00
4265, 4265, 53.4005, 40.01416, -64.9191, -64.9191, 1.00, 1.00, 0.00
4266, 4266, 51.04396, 41.63064, -63.31684, -63.31684, 1.00, 1.00, 0.00
4267, 4267, 53.40258, 41.77837, -64.73138, -64.73138, 1.00, 1.00, 0.00
4268, 4268, 52.0409, 41.45454, -61.67292, -61.67292, 1.00, 1.00, 0.00
4269, 4269, 54.39952, 41.60227, -63.08745, -63.08745, 1.00, 1.00, 0.00
4270, 4270, 52.03881, 39.69033, -61.86064, -61.86064, 1.00, 1.00, 0.00
4271, 4271, 54.39743, 39.83805, -63.27517, -63.27517, 1.00, 1.00, 0.00
4272, 4272, 53.17704, 40.43722, -64.34353, -64.34353, 0.00, 1.00, 1.00
4273, 4273, 52.20192, 40.5097, -63.69695, -63.69695, 0.00, 1.00, 1.00
4274, 4274, 52.20192, 40.5097, -63.69695, -63.69695, 0.00, 1.00, 1.00
4275, 4275, 51.79337, 41.02295, -64.37063, -64.37063, 0.00, 1.00, 1.00
4276, 4276, 51.79337, 41.02295, -64.37063, -64.37063, 0.00, 1.00, 1.00
4277, 4277, 52.76849, 40.95047, -65.0172, -65.0172, 0.00, 1.00, 1.00
4278, 4278, 52.76849, 40.95047, -65.0172, -65.0172, 0.00, 1.00, 1.00
4279, 4279, 53.17704, 40.43722, -64.34353, -64.34353, 0.00, 1.00, 1.00
4280, 4280, 52.08872, 37.804, -65.68969, -65.68969, 0.00, 1.00, 1.00
4281, 4281, 51.1136, 37.87648, -65.04311, -65.04311, 0.00, 1.00, 1.00
4282, 4282, 51.1136, 37.87648, -65.04311, -65.04311, 0.00, 1.00, 1.00
4283, 4283, 50.70506, 38.38973, -65.71679, -65.71679, 0.00, 1.00, 1.00
4284, 4284, 50.70506, 38.38973, -65.71679, -65.71679, 0.00, 1.00, 1.00
4285, 4285, 51.68018, 38.31725, -66.36337, -66.36337, 0.00, 1.00, 1.00
4286, 4286, 51.68018, 38.31725, -66.36337, -66.36337, 0.00, 1.00, 1.00
4287, 4287, 52.08872, 37.804, -65.68969, -65.68969, 0.00, 1.00, 1.00
4288, 4288, 53.17704, 40.43722, -64.34353, -64.34353, 0.00, 1.00, 1.00
4289, 4289, 52.08872, 37.804, -65.68969, -65.68969, 0.00, 1.00, 1.00
4290, 4290, 52.20192, 40.5097, -63.69695, -63.69695, 0.00, 1.00, 1.00
4291, 4291, 51.1136, 37.87648, -65.04311, -65.04311, 0.00, 1.00, 1.00
4292, 4292, 51.79337, 41.02295, -64.37063, -64.37063, 0.00, 1.00, 1.00
4293, 4293, 50.70506, 38.38973, -65.71679, -65.71679, 0.00, 1.00, 1.00
4294, 4294, 52.76849, 40.95047, -65.0172, -65.0172, 0.00, 1.00, 1.00
4295, 4295, 51.68018, 38.31725, -66.36337, -66.36337, 0.00, 1.00, 1.00
4296, 4296, 51.68056, 41.01434, -64.30877, -64.30877, 1.00, 1.00, 0.00
4297, 4297, 52.70114, 41.01434, -64.9277, -64.9277, 1.00, 1.00, 0.00
4298, 4298, 52.70114, 41.01434, -64.9277, -64.9277, 1.00, 1.00, 0.00
4299, 4299, 53.10969, 40.50109, -64.25402, -64.25402, 1.00, 1.00, 0.00
4300, 4300, 53.10969, 40.50109, -64.25402, -64.25402, 1.00, 1.00, 0.00
4301, 4301, 52.0891, 40.50109, -63.6351, -63.6351, 1.00, 1.00, 0.00
4302, 4302, 52.0891, 40.50109, -63.6351, -63.6351, 1.00, 1.00, 0.00
4303, 4303, 51.68056, 41.01434, -64.30877, -64.30877, 1.00, 1.00, 0.00
4304, 4304, 50.77241, 38.32586, -65.8063, -65.8063, 1.00, 1.00, 0.00
4305, 4305, 51.79299, 38.32586, -66.42522, -66.42522, 1.00, 1.00, 0.00
4306, 4306, 51.79299, 38.32586, -66.42522, -66.42522, 1.00, 1.00, 0.00
